"chr","pos","strand","Name","Probe_rs","Probe_maf","CpG_rs","CpG_maf","SBE_rs","SBE_maf","Islands_Name","Relation_to_Island","UCSC_RefGene_Name","UCSC_RefGene_Accession","UCSC_RefGene_Group","Phantom","DMR","Enhancer","HMM_Island","Regulatory_Feature_Name","Regulatory_Feature_Group","DHS","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"cg20083676","chr9",91605999,"+","cg20083676",NA,NA,NA,NA,NA,NA,"chr9:91605764-91606141","Island","C9orf47;C9orf47;S1PR3","NM_001001938;NM_001142413;NM_005226","1stExon;1stExon;TSS1500","","","","9:90795801-90796766","9:91605912-91606710","Unclassified_Cell_type_specific","",-0.542552850589939,-1.5536482649562,-5.16076531682854,5.66409247376654e-06,0.00557496135281618,3.87050821672884
"cg04226536","chr11",111411071,"-","cg04226536",NA,NA,NA,NA,NA,NA,"chr11:111410932-111412199","Island","LAYN","NM_178834","TSS200","","","","11:110916143-110917773","11:111410925-111412814","Unclassified_Cell_type_specific","TRUE",-0.390599080167976,-1.46992989170798,-5.1593448777188,5.69089129006993e-06,0.00557496135281618,3.86623114441264
"cg23026228","chr6",159739091,"-","cg23026228","rs75928109",0.011719,NA,NA,NA,NA,"chr6:159736690-159736973","S_Shelf","","","","","","","","","","",0.366357302925842,0.593466718455998,5.15881338853166,5.70095088380612e-06,0.00557496135281618,3.864630837028
"cg02251850","chr17",78851503,"-","cg02251850","rs34613006",0.257299,NA,NA,NA,NA,"chr17:78849401-78850933","S_Shore","RPTOR;RPTOR","NM_001163034;NM_020761","Body;Body","","","","17:76465996-76466112","17:78850740-78851628","Promoter_Associated_Cell_type_specific","",0.86802345923147,0.647463177173346,5.1585883015441,5.70521644723917e-06,0.00557496135281618,3.86395311196503
"cg15057323","chr1",245496060,"-","cg15057323","rs6679455",0.315588,NA,NA,NA,NA,"chr1:245498883-245499218","N_Shelf","KIF26B","NM_018012","Body","","","","","","","",0.48878957234843,1.2795782999822,5.15823224668073,5.71197039615407e-06,0.00557496135281618,3.8628810605639
"cg22277485","chr6",111854566,"+","cg22277485",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.781099299793652,1.59071532004656,5.15620696360012,5.75053839336881e-06,0.00559726926214664,3.85678336021339
"cg02229288","chr10",1156176,"-","cg02229288","rs10794720",0.121173,NA,NA,NA,NA,"","OpenSea","WDR37","NM_014023","Body","","DMR","TRUE","10:1146113-1146219","10:1155668-1156799","Promoter_Associated","",0.54073005373515,1.62707614817977,5.1525244612308,5.82132643294028e-06,0.0056118453911837,3.84569724731298
"cg17205313","chr18",21572748,"+","cg17205313",NA,NA,NA,NA,NA,NA,"","OpenSea","TTC39C;TTC39C","NM_153211;NM_153211","5'UTR;1stExon","","","TRUE","","18:21572543-21572968","Promoter_Associated_Cell_type_specific","",0.710786319056637,0.911732793600572,5.15208047059709,5.82991919601367e-06,0.0056118453911837,3.84436071914966
"cg03145924","chr1",90228473,"+","cg03145924","rs2065152",0.388808,NA,NA,NA,NA,"chr1:90228744-90229173","N_Shore","","","","","","TRUE","1:90000716-90001094","1:90228296-90229151","Promoter_Associated","TRUE",-0.814212175434078,-2.00918372802296,-5.15164402986015,5.83837807018295e-06,0.0056118453911837,3.84304693882096
"cg09903452","chr17",75315244,"+","cg09903452",NA,NA,NA,NA,NA,NA,"","OpenSea","SEPT9;SEPT9;SEPT9","NM_001113492;NM_001113491;NM_006640","5'UTR;Body;TSS1500","","","","","","","TRUE",-0.513865414511377,0.495403082396931,-5.15108810695557,5.84917027025749e-06,0.0056118453911837,3.84137352120248
"cg19553869","chr11",66034926,"+","cg19553869",NA,NA,NA,NA,NA,NA,"chr11:66034751-66035054","Island","KLC2;RAB1B;KLC2;KLC2;KLC2","NM_001134774;NM_030981;NM_001134776;NM_022822;NM_001134775","3'UTR;TSS1500;3'UTR;3'UTR;3'UTR","","","","11:65791348-65791853","11:66034188-66035686","Promoter_Associated","",-0.637239607782973,-3.17774532770128,-5.15049951822161,5.86061812293689e-06,0.0056118453911837,3.83960181044609
"cg26014409","chr1",158324471,"-","cg26014409","rs1065457",0.436669,NA,NA,NA,NA,"","OpenSea","CD1E;CD1E;CD1E;CD1E;CD1E;CD1E","NM_001042587;NM_001042583;NM_001042584;NM_001042585;NM_001042586;NM_030893","Body;Body;Body;Body;Body;Body","","","","","","","",0.613838349062644,2.10219249463717,5.15034190064648,5.86368749195867e-06,0.0056118453911837,3.83912737217195
"cg02324835","chr8",28919075,"+","cg02324835",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","8:28974740-28975154","8:28917821-28919461","Promoter_Associated","",0.631819575558552,1.80462205688517,5.14831715812573,5.90325804965989e-06,0.0056118453911837,3.83303301515287
"cg26405020","chr15",91427363,"+","cg26405020",NA,NA,NA,NA,NA,NA,"chr15:91427540-91427905","N_Shore","FES;FES;FES;FES","NM_002005;NM_001143783;NM_001143784;NM_001143785","TSS1500;TSS1500;TSS1500;TSS1500","","","","","15:91427085-91427592","Unclassified_Cell_type_specific","TRUE",-0.51591839278929,-1.35343588743909,-5.14799919464593,5.90949612011054e-06,0.0056118453911837,3.83207600383126
"cg26768584","chr3",18480242,"-","cg26768584",NA,NA,NA,NA,NA,NA,"","OpenSea","SATB1;SATB1","NM_001131010;NM_001131010","5'UTR;1stExon","","","","","3:18480221-18480376","Unclassified_Cell_type_specific","",0.847161740947872,0.760439422109003,5.14786638987953,5.91210352380267e-06,0.0056118453911837,3.83167628926003
"cg08529825","chr1",114489550,"-","cg08529825",NA,NA,NA,NA,NA,NA,"","OpenSea","HIPK1;HIPK1","NM_198268;NM_152696","Body;Body","","","TRUE","","","","",0.463220662892518,0.728712449342538,5.14682990339227,5.93249237068544e-06,0.0056118453911837,3.8285567472708
"cg03431524","chr7",100142441,"+","cg03431524",NA,NA,NA,NA,NA,NA,"","OpenSea","AGFG2","NM_006076","Body","","","TRUE","","7:100142231-100142502","Unclassified_Cell_type_specific","",0.552336480867497,0.842979996509386,5.14651026049884,5.93879412335964e-06,0.0056118453911837,3.8275947326953
"cg16266809","chr20",30943371,"-","cg16266809",NA,NA,NA,NA,NA,NA,"chr20:30945647-30947033","N_Shelf","","","","","","","","20:30943078-30943531","Unclassified_Cell_type_specific","",0.662299065555618,2.35368768658428,5.14555247239093,5.95771656585006e-06,0.00561483264021496,3.82471218798895
"cg17896808","chr15",22992842,"-","cg17896808",NA,NA,NA,NA,NA,NA,"","OpenSea","CYFIP1;CYFIP1","NM_014608;NM_001033028","Body;Body","","","","15:20544259-20544679","","","",0.816521331431756,0.95604221541885,5.14428128841307,5.98292270551785e-06,0.00562371055205067,3.82088660546442
"cg06109482","chr2",232531087,"+","cg06109482",NA,NA,NA,NA,NA,NA,"chr2:232526666-232527777","S_Shelf","","","","","","TRUE","","2:232530881-232531792","Unclassified","",-0.486720714830664,-0.443982282200297,-5.14110139129289,6.04643935189799e-06,0.00566845733399184,3.81131758876395
"cg07863022","chr17",75315108,"-","cg07863022",NA,NA,NA,NA,NA,NA,"","OpenSea","SEPT9;SEPT9;SEPT9","NM_001113492;NM_001113491;NM_006640","5'UTR;Body;TSS1500","","","","","","","TRUE",-0.883124860776408,-0.529223570896961,-5.14000550753552,6.06848317065793e-06,0.00567419104233867,3.80802008647357
"cg03783907","chr6",26446387,"-","cg03783907",NA,NA,NA,NA,NA,NA,"","OpenSea","BTN3A3;BTN3A3","NM_197974;NM_006994","Body;Body","","","","","6:26446272-26446482","Gene_Associated_Cell_type_specific","",0.433659621005898,-1.14377132412984,5.13809404554278,6.10712282074685e-06,0.00569537164732189,3.8022688322149
"cg26403223","chr1",209279700,"+","cg26403223",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.512396810874777,2.56366254982138,-5.13568958734247,6.15607396027772e-06,0.00571199431343534,3.79503480699071
"cg14013695","chr7",27184176,"-","cg14013695",NA,NA,NA,NA,NA,NA,"chr7:27182613-27185562","Island","HOXA5","NM_019102","TSS1500","","CDMR","","7:27150684-27150895","7:27182652-27184498","Unclassified","",1.09752841145848,3.66548474841858,5.1356435483129,6.1570150215699e-06,0.00571199431343534,3.79489630068616
"cg14312439","chr3",46283902,"+","cg14312439",NA,NA,NA,NA,NA,NA,"","OpenSea","CCR3;CCR3;CCR3;CCR3;CCR3;CCR3;CCR3;CCR3","NM_001164680;NM_001837;NM_001837;NM_178329;NM_178328;NM_001164680;NM_178328;NM_178329","1stExon;1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon;5'UTR","","","","","","","",-0.907041793774218,-0.274612144964734,-5.13453575171765,6.179701897607e-06,0.00571815039613768,3.79156361576852
"cg15004136","chr20",62687986,"-","cg15004136",NA,NA,NA,NA,NA,NA,"chr20:62688551-62688878","N_Shore","TCEA2","NM_198723","TSS1500","","","TRUE","","","","",-0.553130665646621,-1.49578655602317,-5.13219148494962,6.22798372651817e-06,0.0057219914333606,3.78451159080938
"cg05177060","chr7",142511280,"+","cg05177060","rs59965238",0.083105,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.538800507412443,0.766106296488672,5.13200467239739,6.23184727278499e-06,0.0057219914333606,3.78394964721269
"cg01735082","chr2",183719355,"+","cg01735082",NA,NA,NA,NA,NA,NA,"","OpenSea","FRZB","NM_001463","Body","","","TRUE","","","","",0.431699298772571,1.99415361210139,5.13199541265872,6.23203883884381e-06,0.0057219914333606,3.78392179345188
"cg04024827","chr12",54454163,"-","cg04024827",NA,NA,NA,NA,NA,NA,"chr12:54454249-54454458","N_Shore","FLJ12825","NR_026655","Body","","","TRUE","","","","",-0.635450997724528,-1.97099189295991,-5.12880399607311,6.29841114547437e-06,0.00575866614838001,3.77432241573143
"cg26980692","chr11",60719947,"+","cg26980692",NA,NA,NA,NA,NA,NA,"chr11:60718428-60718888","S_Shore","SLC15A3;SLC15A3","NM_016582;NR_027391","TSS1500;TSS1500","","","","","11:60719361-60720369","Unclassified","TRUE",-0.502669993095529,-2.15730146381206,-5.12752839966429,6.32513499987752e-06,0.00575866614838001,3.77048589832143
"cg24058604","chr7",27142437,"+","cg24058604",NA,NA,NA,NA,NA,NA,"chr7:27143181-27143479","N_Shore","HOXA2","NM_006735","TSS200","","CDMR","","","7:27141566-27143021","Unclassified_Cell_type_specific","",-1.00334782764941,-3.68430943061815,-5.12553840377835,6.36704965475555e-06,0.00575866614838001,3.76450109482806
"cg15353603","chr2",162915902,"-","cg15353603",NA,NA,NA,NA,NA,NA,"","OpenSea","DPP4","NM_001935","Body","","","TRUE","","2:162915819-162916150","Unclassified_Cell_type_specific","",0.560671441446646,2.1917735803706,5.12547783644683,6.36832966304464e-06,0.00575866614838001,3.76431894880186
"cg09396217","chr8",108510286,"+","cg09396217",NA,NA,NA,NA,NA,NA,"","OpenSea","ANGPT1","NM_001146","TSS200","","","","","","","",-0.516997691881493,-1.85909433769292,-5.12481755408786,6.38230035232299e-06,0.00575866614838001,3.76233328753808
"cg25176746","chr12",81102749,"+","cg25176746","rs79738065",0.015902,NA,NA,NA,NA,"chr12:81102034-81102716","S_Shore","MYF6","NM_002469","3'UTR","","RDMR","","12:79625909-79626918","","","",-0.503871724283298,-2.36716501861023,-5.12348000377479,6.41069406847217e-06,0.00575866614838001,3.75831103317308
"cg08916374","chr1",145471727,"+","cg08916374",NA,NA,NA,NA,NA,NA,"chr1:145472980-145474702","N_Shore","POLR3GL;ANKRD34A","NM_032305;NM_001039888","TSS1500;5'UTR","","","TRUE","","1:145471522-145471985","Unclassified_Cell_type_specific","",0.418878717012529,-0.0808852316065682,5.12343324995604,6.41168882158464e-06,0.00575866614838001,3.75817043963772
"cg10236603","chr4",85246175,"+","cg10236603",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.413391649052621,0.0354929177223014,5.12327051030757,6.41515252643329e-06,0.00575866614838001,3.75768106669996
"cg00689612","chr17",76899627,"-","cg00689612",NA,NA,NA,NA,NA,NA,"chr17:76897078-76897298","S_Shelf","TIMP2","NM_003255","Body","","","TRUE","","","","",0.588802137715889,1.77804095372517,5.12308198459226,6.4191673679569e-06,0.00575866614838001,3.75711415640529
"cg10857250","chr12",122986080,"+","cg10857250",NA,NA,NA,NA,NA,NA,"chr12:122984995-122985644","S_Shore","ZCCHC8","NM_017612","TSS1500","","","","","12:122984363-122986184","Promoter_Associated","",-0.719587858710654,-1.80492845150308,-5.12166686543736,6.44938315371343e-06,0.00575866614838001,3.75285891866927
"cg19008649","chr2",217560292,"+","cg19008649",NA,NA,NA,NA,NA,NA,"chr2:217559039-217559484","S_Shore","IGFBP5","NM_000599","TSS200","","","","","","","",-0.605878500135769,-1.84134548939945,-5.1211716766009,6.45998966464334e-06,0.00575866614838001,3.75136994762748
"cg26647600","chr3",39369720,"-","cg26647600","rs12107527",0.170141,NA,NA,NA,NA,"","OpenSea","CCR8","NM_005201","TSS1500","","","","","3:39369125-39369786","Unclassified_Cell_type_specific","",0.529821800701703,2.06729734691876,5.12089322103119,6.46596151343038e-06,0.00575866614838001,3.75053267852012
"cg19408207","chr3",178755197,"+","cg19408207",NA,NA,NA,NA,NA,NA,"","OpenSea","ZMAT3;ZMAT3","NM_022470;NM_152240","Body;Body","","","TRUE","","3:178755059-178755912","Unclassified_Cell_type_specific","TRUE",0.667975285317302,1.25058499534751,5.11997034334266,6.48579290208335e-06,0.0057592674935882,3.74775780242218
"cg12118504","chr6",33265393,"-","cg12118504",NA,NA,NA,NA,NA,NA,"chr6:33266302-33267582","N_Shore","RGL2;RGL2","NR_028387;NM_004761","Body;Body","","","","","6:33265294-33265530","Unclassified_Cell_type_specific","",-0.743540282072714,-0.713283639829294,-5.11935867737577,6.49896990111428e-06,0.0057592674935882,3.7459187193155
"cg08462194","chr6",33384179,"+","cg08462194",NA,NA,NA,NA,NA,NA,"chr6:33385678-33386262","N_Shore","PHF1;PHF1;PHF1","NR_027692;NM_002636;NM_024165","Body;3'UTR;3'UTR","","","","","","","",0.710696971265143,2.36495154799002,5.11733451982592,6.54276495452033e-06,0.00578369057375458,3.73983302687529
"cg08351489","chr11",92446329,"+","cg08351489",NA,NA,NA,NA,NA,NA,"","OpenSea","FAT3","NM_001008781","Body","","","TRUE","","","","",0.535745328354494,-0.503418046147358,5.11648619720755,6.56120608089569e-06,0.00578563579279378,3.73728265546296
"cg24526899","chr14",54424149,"+","cg24526899",NA,NA,NA,NA,NA,NA,"chr14:54420184-54422958","S_Shore","BMP4;BMP4","NM_001202;NM_130850","TSS1500;TSS1500","","","","","","","",-0.613507654807373,0.857993672549916,-5.11345211469889,6.62758358652842e-06,0.00580093104565515,3.72816174488192
"cg15668538","chr17",15931082,"+","cg15668538",NA,NA,NA,NA,NA,NA,"","OpenSea","TTC19","NM_017775","3'UTR","","","","","","","",0.569841597730852,1.54463485667886,5.11342557938424,6.62816702622001e-06,0.00580093104565515,3.72808198029496
"cg23735745","chr1",230248121,"-","cg23735745",NA,NA,NA,NA,NA,NA,"","OpenSea","GALNT2","NM_004481","Body","","","TRUE","","","","",-0.591204218943184,-1.38468368591808,-5.11342117632436,6.62826384249195e-06,0.00580093104565515,3.72806874479906
"cg19670431","chr4",7436874,"-","cg19670431","rs78712267",0.019983,NA,NA,NA,NA,"","OpenSea","PSAPL1;SORCS2","NM_001085382;NM_020777","TSS200;Body","","","","","","","TRUE",-0.494796523251266,0.223868387216939,-5.11272061680584,6.64368585279036e-06,0.00580093104565515,3.72596290701948
"cg25267863","chr7",1363124,"-","cg25267863",NA,NA,NA,NA,NA,NA,"chr7:1362811-1363643","Island","","","","","DMR","","7:1329650-1330307","","","",0.594676335072353,-0.997931542716182,5.10834033833552,6.74092019825687e-06,0.00586863312370984,3.71279732535837
"cg19097280","chr20",6035902,"-","cg19097280",NA,NA,NA,NA,NA,NA,"chr20:6032675-6033517","S_Shelf","LRRN4","NM_152611","TSS1500","","","","","20:6035866-6036027","Unclassified_Cell_type_specific","",0.446233200587882,1.73919728456221,5.1077482576806,6.75417081143886e-06,0.00586863312370984,3.71101790544812
"cg23567690","chr17",55359418,"-","cg23567690",NA,NA,NA,NA,NA,NA,"","OpenSea","MSI2;MSI2","NM_138962;NM_170721","Body;Body","","","TRUE","","17:55359289-55359981","Unclassified_Cell_type_specific","",0.515796982096315,0.881913784368529,5.10690190250706,6.77315674836848e-06,0.00587081076842465,3.70847436640535
"cg14121282","chr9",137268074,"+","cg14121282","rs34448439",0.277196,NA,NA,NA,NA,"","OpenSea","RXRA","NM_002957","Body","","","TRUE","9:136407806-136408075","","","",-0.582558767072645,-1.06017541989938,-5.10572582908549,6.79962674623638e-06,0.00587944910245868,3.70494006523368
"cg01871722","chr12",32120103,"-","cg01871722",NA,NA,NA,NA,NA,NA,"","OpenSea","C12orf35","NM_018169","5'UTR","","","TRUE","","","","",0.663096029678239,2.06216247381214,5.10421931859039,6.8336833770097e-06,0.00589458967225864,3.70041297467426
"cg10248985","chr15",89169255,"-","cg10248985",NA,NA,NA,NA,NA,NA,"","OpenSea","AEN","NM_022767","5'UTR","","","","","","","",0.771590115101302,2.03820027200873,5.10309239376602,6.85926917908178e-06,0.00590236799203379,3.69702671516395
"cg10517312","chr15",45027253,"+","cg10517312",NA,NA,NA,NA,NA,NA,"","OpenSea","TRIM69;TRIM69","NM_080745;NM_182985","TSS1500;TSS1500","","","","","","","",0.568627065347323,0.995530611311876,5.1009941568222,6.90716030717911e-06,0.00592925620152054,3.69072217875041
"cg07115206","chr16",6425686,"+","cg07115206",NA,NA,NA,NA,NA,NA,"","OpenSea","A2BP1;A2BP1","NM_001142333;NM_018723","5'UTR;5'UTR","","","TRUE","","","","",0.581255111589951,0.921725271101286,5.09849485513175,6.96463703466337e-06,0.0059642238471482,3.683213228802
"cg20299572","chr11",1750763,"+","cg20299572",NA,NA,NA,NA,NA,NA,"","OpenSea","HCCA2","NM_053005","Body","","","","11:1707225-1707516","","","",0.367068024318528,0.52619309388163,5.09758349813563,6.98571303789684e-06,0.00596454012513687,3.68047530897007
"cg05705212","chr3",45984743,"+","cg05705212",NA,NA,NA,NA,NA,NA,"","OpenSea","CXCR6;FYCO1","NM_006564;NM_024513","TSS1500;Body","","","","","","","",0.622840294149388,2.99484903511546,5.09703224117765,6.99849197127597e-06,0.00596454012513687,3.67881925643235
"cg02033124","chr14",54553150,"+","cg02033124",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.57400148445195,2.46509681517525,5.09483388087806,7.04968336761877e-06,0.00597785763771328,3.67221542489025
"cg19164987","chr12",54413000,"+","cg19164987",NA,NA,NA,NA,NA,NA,"chr12:54412990-54413346","Island","HOXC4;HOXC5;HOXC6","NM_014620;NR_003084;NM_153693","5'UTR;Body;5'UTR","","","","12:52699087-52699652","","","",-0.717518343929286,-1.44428510782392,-5.09398659946189,7.06951197501065e-06,0.00597785763771328,3.66967035696918
"cg21411366","chr4",24797176,"+","cg21411366",NA,NA,NA,NA,NA,NA,"chr4:24801109-24801902","N_Shelf","SOD3;SOD3","NM_003102;NM_003102","5'UTR;1stExon","low-CpG:24406165-24406342","","","","","","TRUE",-0.680247600349572,2.3532459755847,-5.0934897018956,7.0811663167781e-06,0.00597785763771328,3.66817781232219
"cg03989758","chr5",36662950,"+","cg03989758",NA,NA,NA,NA,NA,NA,"","OpenSea","SLC1A3;SLC1A3","NM_004172;NM_001166695","Body;Body","","","","5:36698513-36698708","","","",0.445505575701407,1.09668964945542,5.09348661319787,7.08123881911326e-06,0.00597785763771328,3.66816853480667
"cg15454110","chr6",33384380,"+","cg15454110",NA,NA,NA,NA,NA,NA,"chr6:33385678-33386262","N_Shore","CUTA;CUTA;CUTA;CUTA;CUTA","NM_001014837;NM_001014433;NM_001014840;NM_001014838;NM_015921","3'UTR;3'UTR;3'UTR;3'UTR;3'UTR","","","","","","","",0.446520432915007,2.04241790132874,5.0918101604759,7.12069939627092e-06,0.00599695876223294,3.6631331399422
"cg03562367","chr21",17106209,"+","cg03562367",NA,NA,NA,NA,NA,NA,"chr21:17101853-17103000","S_Shelf","USP25","NM_013396","Body","","","","","21:17106107-17106410","Promoter_Associated_Cell_type_specific","",0.550048498401152,0.111048303096228,5.08873657638244,7.19361120732306e-06,0.00601064991722935,3.65390216685085
"cg09741912","chr11",114921894,"-","cg09741912",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.635819085456629,1.61457983826282,-5.08770499677284,7.21824743481243e-06,0.00601064991722935,3.65080424382882
